Date,Close,High,Low,Open,Volume
,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
2003-07-09,140.99575805664062,146.23052870372243,133.01486362051216,141.51064644622036,35164284
2003-07-10,143.31280517578125,144.77167542394204,141.1674039006947,143.31280517578125,10464179
2003-07-11,148.7621307373047,150.0493715117452,142.6691858338235,143.956426608264,11740117
2003-07-14,152.70968627929688,153.82529775218612,149.5344944676063,149.5344944676063,5982324
2003-07-15,151.2078857421875,171.6321093769417,148.46177461105458,171.6321093769417,6173689
2003-07-16,151.98023986816406,153.6965609820022,150.47845889355568,151.4224276494721,3759085
2003-07-17,147.77525329589844,152.75258741483057,146.44510174164625,152.32350711310352,3814181
2003-07-18,143.65606689453125,147.51778926367984,137.3056842363942,141.5964868687815,5375212
2003-07-21,141.51068115234375,145.37240394649555,139.92309186033205,145.02914493592328,3315845
2003-07-22,143.52737426757812,145.157874327888,139.10785198682203,140.7383520471319,4627992
2003-07-23,149.92063903808594,152.75257135056182,145.71565776117555,146.31636750152128,13262249
2003-07-24,149.40574645996094,151.89440664171855,148.3330458480844,150.95042486547123,4305936
2003-07-25,149.01954650878906,150.17806827326388,147.68940837967372,149.66316680138877,2832967
2003-07-28,153.4820098876953,161.33417318524502,150.26390802894707,161.33417318524502,5415867
2003-07-29,154.72634887695312,156.95755843718015,153.6965588418875,154.4259874484174,5229181
2003-07-30,155.4128875732422,158.54516847859514,154.55472698607795,155.54160642352028,4632246
2003-07-31,155.1983642578125,157.60120368686876,154.1685609659395,155.9277929793143,3562717
2003-08-01,160.604736328125,162.1923385303719,153.3961931867935,156.18521488109886,8027285
2003-08-04,169.57254028320312,170.34487958761733,158.75971145445445,161.20547440925213,9982429
2003-08-05,166.139892578125,174.59276638621455,165.49627214679623,170.77395444589553,9651327
2003-08-06,164.423583984375,169.4867265263527,162.9218028632554,164.33776268251412,7451054
2003-08-07,167.6845703125,168.1994718928255,164.9813697520189,166.0540704656211,3223676
2003-08-08,169.1863250732422,170.68810583938125,168.19944580757502,169.05760624536876,2530289
2003-08-11,173.52005004882812,174.89311208320356,168.1994575809808,170.00159986428733,5651311
2003-08-12,180.59988403320312,181.93003549653346,174.63567086577623,174.89312164811287,8215213
2003-08-13,186.90736389160156,188.36623415683385,181.93003025625868,182.78819077633537,7839204
2003-08-14,185.83465576171875,192.57120771648243,184.50450439024,191.36978827452796,6298655
2003-08-15,185.83465576171875,185.83465576171875,185.83465576171875,185.83465576171875,0
2003-08-18,186.13502502441406,189.6534886489098,184.8477841512314,187.1648281985532,3382031
2003-08-19,185.0623016357422,188.70948366315946,184.5045025634625,188.66658611489925,3080091
2003-08-20,193.08616638183594,194.3304968351757,186.47833130677853,186.56413952402977,6049174
2003-08-21,195.61767578125,196.43292560578328,191.62723484856681,194.80242595671672,4012069
2003-08-22,196.77622985839844,199.77979198372878,193.85847593709678,195.70352909935187,4436016
2003-08-25,189.6964111328125,198.62127650593945,185.44851860516548,197.37694620312254,4827198
2003-08-26,199.47943115234375,201.66774332648694,186.22085234828796,186.22085234828796,3968069
2003-08-27,201.0670166015625,203.89894899486436,199.95140528365684,202.01098533633603,2267859
2003-08-28,195.70350646972656,202.31133976247676,193.94427480941567,202.31133976247676,3554363
2003-08-29,202.010986328125,204.6712892458463,198.6641654524672,199.13615636941654,3212067
2003-09-01,202.1397247314453,203.38405493811786,198.83580130161616,202.86915335870592,2478236
2003-09-02,194.41627502441406,201.5390102010954,192.31378429794248,201.5390102010954,3975812
2003-09-03,191.1981658935547,198.87869990530373,189.65347434335328,194.88825873723292,3945233
2003-09-04,190.12545776367188,193.68681853287578,187.46515502667125,191.36978784601482,3682478
2003-09-05,196.77622985839844,197.37693966456615,190.85491381176644,192.1421547226223,2971415
2003-09-08,196.30422973632812,200.72375141937144,194.93116759108634,198.23509101242314,1817991
2003-09-09,195.8321990966797,201.66769238896006,193.77261939092824,197.3768904232375,2034401
2003-09-10,195.4889678955078,197.72017737735266,193.7726468658624,195.44605725086862,1476667
2003-09-11,193.6439208984375,197.46274578265508,193.08612178441214,197.37692449073242,1092801
2003-09-12,189.09568786621094,196.08969131197054,188.02298714787412,195.6606110246358,2496597
2003-09-15,178.79774475097656,189.95383120968233,177.72504412994715,187.93714880435107,3469640
2003-09-16,178.9264678955078,180.2137086717345,167.42712219901233,177.63922711928114,4004037
2003-09-17,185.4055938720703,188.36624522134355,179.5700993738776,182.35912122795216,3800473
2003-09-18,176.43780517578125,185.2768479071991,174.54984158801227,185.2768479071991,2813556
2003-09-19,176.5665283203125,180.55696953058168,170.60231528027415,177.63922897839458,3442717
2003-09-22,180.8144073486328,182.6165495628492,176.56651566596796,176.78105578220848,2575343
2003-09-23,182.91690063476562,183.9896012321886,178.6690088878687,180.47115112933514,1766451
2003-09-24,188.75242614746094,189.65349741925624,182.87403374478095,185.3626943102233,2133208
2003-09-25,183.38888549804688,188.88112023330126,181.50093512743945,188.88112023330126,1916650
2003-09-26,184.33290100097656,186.9502934712033,182.87403058798694,183.9896289014844,2531520
2003-09-29,194.97410583496094,196.90496738434993,184.6332669182234,185.3627087413453,3711837
2003-09-30,199.5652618408203,200.2517929799404,195.66062826316139,197.3769495637154,3594810
2003-10-01,196.04676818847656,199.95140117364102,194.88825934309176,199.09324065358248,2402620
2003-10-02,196.04676818847656,196.04676818847656,196.04676818847656,196.04676818847656,0
