Date,Close,High,Low,Open,Volume
,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
2006-08-28,94.02015686035156,96.52227199556164,85.15673205935315,88.37979562335258,60664652
2006-08-29,91.48414611816406,95.65717299688944,90.84801491900147,94.14741747606439,15716452
2006-08-30,89.58421325683594,92.0948188082929,88.46462672452353,91.09396845842595,8139932
2006-08-31,91.33995056152344,92.28142256288707,87.36200849243905,89.05835817190388,6683960
2006-09-01,91.91668701171875,93.12958095986897,90.77165118024494,91.43323157990778,4704780
2006-09-04,92.27293395996094,93.12958839448986,76.81070398577269,91.94214373372222,2999152
2006-09-05,93.75725555419922,94.31704891768338,91.3484367664973,92.28142915687006,3824532
2006-09-06,91.81492614746094,95.41966920636817,91.26361250315747,94.09651853077922,3830444
2006-09-07,91.14485931396484,92.45105053910981,89.90652621234533,92.45105053910981,1404644
2006-09-08,90.72077941894531,92.43409881935679,90.16946576927913,91.39931929545753,1078636
2006-09-11,90.91584777832031,92.45104190807317,90.2881964322421,91.59438753544379,1681864
2006-09-12,91.23816680908203,92.76488157817201,90.58507629933906,90.915866570048,2056784
2006-09-13,92.40018463134766,93.1296130452979,91.77253307378173,91.77253307378173,1607788
2006-09-14,93.2737808227539,94.5714924389554,92.4680147436776,92.48498445229713,2138440
2006-09-15,91.63680267333984,93.97776292825024,91.43323866123986,93.32467250786254,839132
2006-09-18,92.70549011230469,95.33483155190345,92.28140278333714,92.28140278333714,897504
2006-09-19,99.1092300415039,105.82677063197822,92.70551000031132,92.96844212993881,19172256
2006-09-20,102.63762664794922,104.13890220015584,97.24323719194798,98.35434406775438,9057312
2006-09-21,103.29920196533203,106.36111065589914,97.87936339466317,97.87936339466317,7104400
2006-09-22,101.9760513305664,106.02184062743103,100.63593112355754,106.02184062743103,2906004
2006-09-25,100.68684387207031,103.76572300952621,100.09312142105551,100.97522541901708,2542148
2006-09-26,104.76652526855469,106.1914627763605,100.76314519034845,101.74702568207431,6943500
2006-09-27,105.08036804199219,107.17535545712876,104.54601382736942,105.08884771844589,4061248
2006-09-28,103.98622131347656,105.97095224125916,103.16349597147942,105.97095224125916,1210420
2006-09-29,104.90228271484375,106.87004447157118,103.47734464707685,104.32551960320043,2381504
2006-10-03,105.0718994140625,107.86238625095363,104.32550144113516,105.00404128790677,3202624
2006-10-04,104.10498046875,105.85221854384662,103.47732902523467,105.44509048489162,1202696
2006-10-05,105.87765502929688,106.53074542585942,105.0040309213487,105.37722987096816,857264
2006-10-06,105.39420318603516,108.5578994698587,104.85985925088666,106.70039450589276,2473768
2006-10-09,104.16435241699219,106.00489807419352,103.47733285158581,104.83441262668858,961312
2006-10-10,104.46969604492188,105.98793115401205,103.53670367498569,105.17368533826173,840552
2006-10-11,106.86153411865234,110.90732335655791,105.1736643697218,105.1736643697218,7770292
2006-10-12,106.81913757324219,108.07443007901469,105.3433113340548,107.63338331957773,2884688
2006-10-13,115.68254852294922,117.54005317254547,107.73514543224253,107.73514543224253,10084532
2006-10-16,120.51718139648438,121.79792350747374,116.7512825264886,116.7512825264886,7437840
2006-10-17,119.50784301757812,121.62828026061536,118.78689435494546,121.11937532228642,3306924
2006-10-18,116.03878021240234,121.28898374745427,115.35176076680965,120.44080903593361,3019184
2006-10-19,131.07688903808594,134.35084053078705,118.74442976205926,118.74442976205926,18835652
2006-10-20,146.45431518554688,152.67143961814128,131.63670793741957,132.14561273614672,21011380
