Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2004-11-05,33.280887603759766,38.76529807871898,30.83603082108045,38.76529807871898,279042883
2004-11-08,33.126708984375,34.6244605297519,33.03860737571746,33.83153395273468,82638332
2004-11-09,33.17075729370117,33.52316771343349,32.840371264879444,33.08265368050995,44953063
2004-11-10,33.060630798339844,33.457094075200814,33.03860640508079,33.25886243677033,20896119
2004-11-11,32.796321868896484,33.214811554535125,32.73024465624388,33.19278514481209,19153711
2004-11-12,32.884429931640625,36.29841904084211,32.443915793313046,33.038610787487826,5104155
2004-11-15,32.884429931640625,32.884429931640625,32.884429931640625,32.884429931640625,0
2004-11-16,32.44390869140625,32.950499940417,32.24567707007383,32.9064491411819,15905272
2004-11-17,32.42189025878906,33.12671330250725,32.377839448718184,32.46594106885994,24043420
2004-11-18,32.44390869140625,35.17509857430872,32.37783148429544,33.03860355540351,21545230
2004-11-19,32.39985656738281,32.97252705224705,32.377832175553216,32.44390938407475,19074889
2004-11-22,32.796321868896484,33.06063071950689,31.71706207324834,32.42188500270392,33741682
2004-11-23,33.41305160522461,33.699386937651504,33.01658822948753,33.03861464475637,35706926
2004-11-24,34.27204513549805,34.36014673149102,33.567220268456616,33.72139906970246,36985500
2004-11-25,33.9416618347168,34.800665571981256,33.83153180610783,34.31609667252811,28246130
2004-11-26,33.9416618347168,33.9416618347168,33.9416618347168,33.9416618347168,0
2004-11-29,34.05179214477539,34.36015384413128,33.80950968086721,34.00774335417696,17041910
2004-11-30,34.844722747802734,35.109031653685015,33.853564350744186,34.31610493603817,47944693
2004-12-01,35.10902404785156,35.46143853470529,34.80066641314577,35.020922442654616,40466184
2004-12-02,35.439414978027344,35.83587830543735,35.21915891825518,35.46144340712802,21840421
2004-12-03,35.064979553222656,35.63764610663848,34.91079668396701,35.57156888639562,15302190
2004-12-06,35.19712448120117,36.166254094153544,35.08699446621607,35.94599809721571,13179942
2004-12-07,35.439414978027344,36.01208557307519,35.04295165061734,35.329288964658026,25779588
2004-12-08,35.24117660522461,35.76979427446814,35.04294497925829,35.54953825662759,26046708
2004-12-09,35.24117660522461,35.39535944744248,35.06497340416527,35.19712782147615,11302275
2004-12-10,34.80066680908203,35.94600382180501,34.66851238326657,35.94600382180501,11900146
2004-12-13,35.064979553222656,35.241182785181316,34.734593452008355,34.866747892494075,8461089
2004-12-14,35.946014404296875,36.012091636657715,35.1530876159668,35.28524208068848,19229175
2004-12-15,37.04728698730469,37.223490175634026,36.100177709646516,36.122206132962035,28750713
2004-12-16,36.915138244628906,37.44375595680482,36.78298381658493,37.2234958880428,11662995
2004-12-17,36.56272506713867,37.09134279838903,36.3424690234621,37.04729400947365,10503541
2004-12-20,36.6728630065918,36.981224760601535,36.562732944509584,36.562732944509584,7543022
2004-12-21,37.2234992980957,37.35565373824638,36.760958757568346,36.782987186282426,12386305
2004-12-22,36.62881088256836,37.42173766559234,36.51868485139337,37.42173766559234,10146313
2004-12-23,36.6728630065918,37.003249159804334,36.562732944509584,36.562732944509584,6996610
2004-12-24,36.849063873291016,37.17944996888827,36.69488100665671,36.89311266401506,6717558
2004-12-27,37.46578598022461,37.66401765207765,36.56272924188286,36.78298934374204,13158428
2004-12-28,38.302764892578125,38.390866512116816,37.57591544054149,37.64199266345391,12664876
2004-12-29,38.34680938720703,39.249866010123284,38.14857774069126,38.32478499304967,19708872
2004-12-30,37.7300910949707,38.677196532344745,37.575912265547004,38.390863268262656,19720972
2004-12-31,38.434898376464844,38.7212315085781,37.88425246382134,37.928305266081615,7890946
2005-01-03,38.98554992675781,39.1177043332892,38.34680228417866,38.76529392688298,12163233
2005-01-04,39.11771774291992,39.49215670079472,38.611124333210924,39.051640517002824,13687440
2005-01-05,37.377681732177734,39.24986826819026,36.23234057550569,38.96353499553896,17104466
2005-01-06,36.430572509765625,37.33362919148526,35.94600757551855,37.33362919148526,22095028
2005-01-07,36.71691131591797,36.981220205935294,36.47462682239089,36.95919177641145,9361992
2005-01-10,36.76095962524414,38.76530470352728,36.60678078577372,38.76530470352728,8200237
2005-01-11,36.03410339355469,36.91513553793756,35.923977400281416,36.78298111958341,9977935
2005-01-12,34.82268142700195,36.34245689725062,34.360141066491494,35.681684953664245,17880980
2005-01-13,36.03410339355469,36.34246504739197,35.06497368097942,35.37333130178392,13217640
2005-01-14,35.74778747558594,36.38653548462093,35.50550291359996,36.27640540498462,12506623
2005-01-17,35.79182434082031,36.16625918501789,34.84471495130186,36.12221039924932,11141163
2005-01-18,35.835872650146484,36.16625870418297,35.68169383594042,35.901949860953785,7756406
2005-01-19,35.153076171875,36.14423433461584,35.02092175017622,35.681693858670116,10792112
2005-01-20,34.47028732299805,35.241185598687686,34.13990119540711,35.241185598687686,10544514
2005-01-24,34.38217544555664,37.311601268810904,34.25002101843339,37.311601268810904,4581762
