Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
1996-01-01,0.4785256087779999,0.4785256087779999,0.4751235300720796,0.4774696418696683,204800
1996-01-02,0.47659045457839966,0.4798165697886332,0.47659045457839966,0.4774698127232849,204800
1996-01-03,0.4798164963722229,0.4798164963722229,0.4798164963722229,0.4798164963722229,102400
1996-01-04,0.4766487777233124,0.4774698509791807,0.4751237381541041,0.4751237381541041,307200
1996-01-05,0.4710175693035126,0.4710175693035126,0.4710175693035126,0.4710175693035126,51200
1996-01-08,0.47395059466362,0.4751236688057241,0.4716044463794117,0.47101758709425723,358400
1996-01-09,0.46867144107818604,0.46925826451978636,0.4633923214039028,0.4739505607524693,870400
1996-01-10,0.4645654261112213,0.4657385002467842,0.4633923519756584,0.4686714719982253,358400
1996-01-11,0.47512373328208923,0.47512373328208923,0.46456549174528156,0.4680846788475961,819200
1996-01-12,0.472484290599823,0.4727774337760787,0.4692582119954748,0.4727774337760787,358400
1996-01-15,0.46720513701438904,0.4716043250222954,0.4663252063287577,0.4663252063287577,307200
1996-01-16,0.4692583382129669,0.4692583382129669,0.42819787560363237,0.4672052971817152,358400
1996-01-17,0.4648001790046692,0.47043126295304727,0.46339224691056097,0.46925818908345585,768000
1996-01-18,0.46632546186447144,0.4663254618644714,0.46221941476115264,0.4648004220746043,204800
1996-01-19,0.46163251996040344,0.4633924537644354,0.46133941246917903,0.4633924537644354,512000
1996-01-22,0.46632546186447144,0.4663254618644714,0.46339248924420984,0.46339248924420984,204800
1996-01-23,0.4648585021495819,0.46925826379297714,0.4610461725734714,0.4610461725734714,665600
1996-01-24,0.4628054201602936,0.4628054201602935,0.4522471817699067,0.4648584606828148,409600
1996-01-25,0.4610462486743927,0.4630992539173588,0.46104624867439264,0.4630992539173588,102400
1996-01-26,0.4610462486743927,0.46104624867439264,0.46104624867439264,0.46104624867439264,0
1996-01-29,0.45840632915496826,0.4598731193112886,0.45840632915496826,0.4598731193112886,102400
