Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2002-08-12,280.73638916015625,281.46296851937836,277.4667266092049,277.9208456380252,13300
2002-08-13,282.37115478515625,284.2784598998132,274.78736285141355,274.78736285141355,14200
2002-08-14,282.6435852050781,283.3701642830203,275.286854242749,275.286854242749,40000
2002-08-15,282.6435852050781,282.6435852050781,282.6435852050781,282.6435852050781,0
2002-08-16,282.5074768066406,283.37031417065475,279.7827622473074,281.55383779776594,30600
2002-08-19,282.6891174316406,285.09594292817525,282.0987681916949,282.462057899567,29300
2002-08-20,282.9161682128906,284.14229519160864,282.00793011268877,283.59734678804205,74300
2002-08-21,287.275634765625,294.4961371093185,280.64550922676773,280.64550922676773,48800
2002-08-22,285.68634033203125,289.5463530280428,282.46210551990293,287.048697754153,32600
2002-08-23,285.7316589355469,286.91235716019565,282.4619968370752,282.4619968370752,46100
2002-08-26,287.00323486328125,287.82064359634523,284.2785206082501,285.0959293413141,31600
2002-08-27,286.7307434082031,287.9114417036947,283.3702517714598,286.5490847240242,41800
2002-08-28,286.00421142578125,292.36187899893014,278.8291349938165,278.8291349938165,33100
2002-08-29,289.54632568359375,292.45269899653834,282.9615987651934,286.50374990197906,41100
2002-08-30,285.867919921875,290.636169579031,282.9615471391947,290.636169579031,84100
2002-09-02,284.5509948730469,289.27384423313214,282.9161773269094,288.81972516840193,23300
2002-09-03,282.5074768066406,286.54914782321015,281.73549652194674,286.54914782321015,15500
2002-09-04,285.6408996582031,287.3665466087179,280.64558980726474,283.370304271413,16300
2002-09-05,291.90771484375,294.3145402244679,283.1432228709028,283.3702823920502,49800
2002-09-06,289.0013122558594,295.04108877644296,287.09400711324844,289.7732923007927,46800
2002-09-09,285.45916748046875,287.91142095403217,284.32387007923046,285.18670719106024,13800
2002-09-10,285.45916748046875,285.45916748046875,285.45916748046875,285.45916748046875,0
2002-09-11,285.141357421875,288.8197105734194,283.41568288932166,284.2785201555983,20400
2002-09-12,291.7714538574219,293.36087033757906,283.4610818046163,284.2784904509667,61900
2002-09-13,287.5481262207031,292.4526053634787,285.2775314585643,291.5443674586232,58400
2002-09-16,287.820556640625,289.0012824247562,282.96147881038814,284.278434722668,24600
2002-09-17,285.9587707519531,289.727953315909,284.27852472689506,284.27852472689506,6600
2002-09-18,284.73260498046875,287.68437839733167,282.552839385307,286.09496194209777,18400
2002-09-19,281.1904296875,287.77515376710085,279.7372436575238,283.0069052956658,28900
2002-09-20,282.4620361328125,285.1413494917022,275.28696101564924,281.5083972584828,24800
2002-09-23,281.28131103515625,286.09496120020697,279.7372953957579,281.37211265858406,31500
2002-09-24,283.3702697753906,286.0949839078463,277.96624232579666,277.96624232579666,31400
2002-09-25,283.1885986328125,283.82437632266493,280.6455433078511,280.6455433078511,10500
2002-09-26,282.37115478515625,284.05140042704977,280.69090914326273,280.69090914326273,5000
2002-09-27,281.4629211425781,285.18670209555023,280.7363419056563,280.7363419056563,49300
2002-09-30,281.0542297363281,285.1413002935182,277.0579607955209,285.1413002935182,101100
2002-10-01,280.73638916015625,284.0514525270993,279.7373217533064,284.0514525270993,86300
2002-10-02,280.73638916015625,280.73638916015625,280.73638916015625,280.73638916015625,0
2002-10-03,282.4166564941406,285.9133511070375,277.9662675009483,277.9662675009483,21500
2002-10-04,281.41754150390625,284.7326045622227,281.0996526698818,284.27848557568007,53800
2002-10-07,281.14508056640625,286.1403898996097,278.8290845988114,278.8290845988114,84800
2002-10-08,281.4629211425781,285.0958727616297,277.92079885744704,277.92079885744704,12100
2002-10-09,281.00885009765625,283.2794452466632,279.28320332785614,283.2794452466632,57400
2002-10-10,281.41754150390625,282.9161286160522,278.8290577371686,278.8290577371686,6500
2002-10-11,279.87353515625,283.23402685514316,279.2831859975861,282.46201900894073,29200
2002-10-14,279.2378234863281,285.18677213668303,278.8745060614162,282.00793868929964,21800
2002-10-15,279.2378234863281,279.2378234863281,279.2378234863281,279.2378234863281,0
2002-10-16,280.1006164550781,290.63618365605544,277.0126125471778,286.00416393559175,71800
2002-10-17,276.9671325683594,281.55372244386393,276.1496963616831,278.6473503511044,36700
2002-10-18,278.96533203125,282.1895939762217,277.05802644252736,279.6919391550255,30700
2002-10-21,278.556640625,281.5084144952278,277.9208628583676,278.8291009722838,24700
2002-10-22,276.60394287109375,281.4630229628087,276.10442292965956,281.4630229628087,31400
2002-10-23,273.2434387207031,277.7392006984021,271.5631926873859,276.9672204849455,18200
2002-10-24,270.1553955078125,278.78365623061893,269.33795916029436,278.78365623061893,49800
2002-10-25,279.4648132324219,283.8243440704556,267.24900237674103,270.20077555507373,222800
2002-10-28,283.59735107421875,285.6408868305582,282.46205343180793,283.3702915457366,160300
2002-10-29,272.7893371582031,283.370306188794,272.4714482584558,283.370306188794,227600
2002-10-30,272.38055419921875,277.92081120791914,269.655840363847,269.74666970180385,62900
2002-10-31,274.7419738769531,278.829044562726,272.51677986114356,272.51677986114356,105400
2002-11-01,277.5575256347656,289.9095674126407,272.4713875242026,281.46293776905674,196100
2002-11-04,283.59735107421875,284.9597082451117,279.73733909002203,280.19145814698635,29200
2002-11-05,281.32672119140625,286.004141359457,279.7373046875,283.82437569754467,69800
2002-11-06,281.32672119140625,281.32672119140625,281.32672119140625,281.32672119140625,0
2002-11-07,282.37115478515625,284.2784598998132,275.7410292673524,277.9207946624372,58000
2002-11-08,281.32672119140625,282.28036000686035,277.96622949625765,277.96622949625765,40600
2002-11-11,281.37213134765625,282.4620280734148,275.1961238142916,276.60388167760664,31900
2002-11-12,284.5964050292969,286.09499230267517,277.1034409451792,277.1034409451792,50200
2002-11-13,283.46112060546875,287.82065246089655,282.46205313774186,286.82158499316967,65800
2002-11-14,285.6408996582031,286.50373699207495,282.50746693754115,282.6891256553759,27800
2002-11-15,283.6427307128906,286.549103547329,282.55286168789536,284.278508432057,40400
2002-11-18,285.7316589355469,292.45261408854736,284.36930203761887,285.91328989160405,86300
2002-11-19,285.7316589355469,285.7316589355469,285.7316589355469,285.7316589355469,0
2002-11-20,280.1460266113281,285.14133569022067,277.1942530647098,283.3702604753599,131000
2002-11-21,274.424072265625,279.6918686453951,273.3796042380599,278.82903156506444,85900
2002-11-22,275.1507263183594,279.6464880025835,273.3796510469458,279.6464880025835,91600
2002-11-25,271.8810729980469,276.1043744987436,270.2008270176849,275.19613642473456,58300
2002-11-26,269.4742126464844,273.3342239596906,268.0210263733622,272.4713868145554,139200
2002-11-27,270.42791748046875,274.1971003754576,268.066492674389,269.8375682082562,73800
2002-11-28,265.20556640625,270.6549958529538,262.4808516828981,267.3853326414852,219200
2002-11-29,265.20556640625,265.20556640625,265.20556640625,265.20556640625,0
2002-12-02,264.5243835449219,266.1138004417583,258.0758865914535,259.75613285441256,177100
